"customerID","Visit","Week","Discount","Target","Distant","Income","Gender"
3,1,11,0,1,2.64072027163979,177,1
3,0,12,0,1,2.64072027163979,177,1
3,1,13,33,1,2.64072027163979,177,1
3,0,14,0,0,2.64072027163979,177,1
3,0,15,29,0,2.64072027163979,177,1
3,0,16,36,1,2.64072027163979,177,1
3,0,17,0,1,2.64072027163979,177,1
3,0,18,0,1,2.64072027163979,177,1
3,1,19,0,0,2.64072027163979,177,1
3,0,20,0,1,2.64072027163979,177,1
3,0,21,0,0,2.64072027163979,177,1
3,1,22,69,1,2.64072027163979,177,1
3,0,23,0,0,2.64072027163979,177,1
3,0,24,95,0,2.64072027163979,177,1
3,0,25,0,1,2.64072027163979,177,1
3,1,26,16,1,2.64072027163979,177,1
3,3,27,0,0,2.64072027163979,177,1
3,0,28,0,0,2.64072027163979,177,1
3,0,29,85,1,2.64072027163979,177,1
3,2,30,52,0,2.64072027163979,177,1
3,1,31,0,0,2.64072027163979,177,1
3,0,32,0,1,2.64072027163979,177,1
3,1,33,53,1,2.64072027163979,177,1
3,1,34,0,0,2.64072027163979,177,1
3,0,35,0,0,2.64072027163979,177,1
3,2,36,94,0,2.64072027163979,177,1
3,0,37,0,1,2.64072027163979,177,1
3,0,38,0,0,2.64072027163979,177,1
3,0,39,55,1,2.64072027163979,177,1
3,1,40,0,0,2.64072027163979,177,1
3,1,41,0,0,2.64072027163979,177,1
3,0,42,0,0,2.64072027163979,177,1
3,0,43,52,0,2.64072027163979,177,1
3,0,44,50,0,2.64072027163979,177,1
3,1,45,62,1,2.64072027163979,177,1
3,0,46,35,1,2.64072027163979,177,1
3,0,47,0,1,2.64072027163979,177,1
3,0,48,97,1,2.64072027163979,177,1
3,0,49,0,1,2.64072027163979,177,1
3,0,50,15,1,2.64072027163979,177,1
4,0,1,0,0,6.30598310602143,193,0
4,0,2,70,1,6.30598310602143,193,0
4,0,3,65,0,6.30598310602143,193,0
4,0,4,2,0,6.30598310602143,193,0
4,0,5,7,1,6.30598310602143,193,0
4,0,6,0,0,6.30598310602143,193,0
4,0,7,0,1,6.30598310602143,193,0
4,1,8,0,0,6.30598310602143,193,0
4,1,9,0,0,6.30598310602143,193,0
4,0,10,100,1,6.30598310602143,193,0
4,1,11,0,0,6.30598310602143,193,0
4,0,12,95,1,6.30598310602143,193,0
4,1,13,0,0,6.30598310602143,193,0
4,0,14,54,0,6.30598310602143,193,0
4,0,15,13,1,6.30598310602143,193,0
4,1,16,23,0,6.30598310602143,193,0
4,0,17,0,1,6.30598310602143,193,0
4,0,18,32,0,6.30598310602143,193,0
4,0,19,28,1,6.30598310602143,193,0
4,0,20,0,0,6.30598310602143,193,0
4,0,21,71,0,6.30598310602143,193,0
4,0,22,0,0,6.30598310602143,193,0
4,1,23,0,1,6.30598310602143,193,0
4,0,24,51,0,6.30598310602143,193,0
4,0,25,0,1,6.30598310602143,193,0
4,0,26,93,1,6.30598310602143,193,0
4,0,27,64,1,6.30598310602143,193,0
4,0,28,87,1,6.30598310602143,193,0
4,1,29,18,1,6.30598310602143,193,0
4,1,30,0,0,6.30598310602143,193,0
4,1,31,86,0,6.30598310602143,193,0
4,0,32,85,1,6.30598310602143,193,0
4,1,33,0,0,6.30598310602143,193,0
4,0,34,8,0,6.30598310602143,193,0
4,0,35,0,1,6.30598310602143,193,0
4,0,36,0,0,6.30598310602143,193,0
4,1,37,0,1,6.30598310602143,193,0
4,1,38,0,1,6.30598310602143,193,0
4,0,39,73,0,6.30598310602143,193,0
4,1,40,26,1,6.30598310602143,193,0
4,0,41,0,1,6.30598310602143,193,0
4,0,42,52,0,6.30598310602143,193,0
4,1,43,55,1,6.30598310602143,193,0
4,1,44,40,1,6.30598310602143,193,0
4,0,45,0,1,6.30598310602143,193,0
4,1,46,67,0,6.30598310602143,193,0
4,0,47,4,0,6.30598310602143,193,0
4,1,48,0,1,6.30598310602143,193,0
4,0,49,43,1,6.30598310602143,193,0
4,0,50,10,1,6.30598310602143,193,0
5,2,1,0,1,4.96077953984599,68,0
5,0,2,0,0,4.96077953984599,68,0
5,0,3,0,0,4.96077953984599,68,0
5,1,4,0,1,4.96077953984599,68,0
5,0,5,0,0,4.96077953984599,68,0
5,0,6,42,1,4.96077953984599,68,0
5,0,7,28,0,4.96077953984599,68,0
5,0,8,0,0,4.96077953984599,68,0
5,0,9,0,1,4.96077953984599,68,0
5,1,10,0,1,4.96077953984599,68,0
5,0,11,19,1,4.96077953984599,68,0
5,0,12,0,0,4.96077953984599,68,0
5,0,13,52,0,4.96077953984599,68,0
5,0,14,17,1,4.96077953984599,68,0
5,0,15,67,1,4.96077953984599,68,0
5,0,16,77,1,4.96077953984599,68,0
5,0,17,0,1,4.96077953984599,68,0
5,1,18,33,0,4.96077953984599,68,0
5,0,19,18,0,4.96077953984599,68,0
5,0,20,0,1,4.96077953984599,68,0
5,0,21,0,1,4.96077953984599,68,0
5,1,22,0,1,4.96077953984599,68,0
5,0,23,0,1,4.96077953984599,68,0
5,0,24,0,1,4.96077953984599,68,0
5,1,25,0,1,4.96077953984599,68,0
5,0,26,0,0,4.96077953984599,68,0
5,0,27,0,1,4.96077953984599,68,0
5,0,28,0,0,4.96077953984599,68,0
5,1,29,89,0,4.96077953984599,68,0
5,0,30,43,1,4.96077953984599,68,0
5,0,31,72,0,4.96077953984599,68,0
5,1,32,0,1,4.96077953984599,68,0
5,0,33,0,1,4.96077953984599,68,0
5,0,34,0,0,4.96077953984599,68,0
5,0,35,0,1,4.96077953984599,68,0
5,0,36,32,0,4.96077953984599,68,0
5,0,37,0,1,4.96077953984599,68,0
5,0,38,0,1,4.96077953984599,68,0
5,0,39,0,1,4.96077953984599,68,0
5,1,40,10,1,4.96077953984599,68,0
5,0,41,0,0,4.96077953984599,68,0
5,1,42,0,1,4.96077953984599,68,0
5,0,43,0,0,4.96077953984599,68,0
5,0,44,0,0,4.96077953984599,68,0
5,0,45,11,0,4.96077953984599,68,0
5,0,46,90,1,4.96077953984599,68,0
5,0,47,27,0,4.96077953984599,68,0
5,1,48,0,0,4.96077953984599,68,0
5,0,49,0,0,4.96077953984599,68,0
5,1,50,0,0,4.96077953984599,68,0
6,2,1,64,1,2.99838736857567,281,0
6,4,2,79,0,2.99838736857567,281,0
6,1,3,58,1,2.99838736857567,281,0
6,3,4,8,1,2.99838736857567,281,0
6,0,5,94,0,2.99838736857567,281,0
6,1,6,0,1,2.99838736857567,281,0
6,0,7,0,1,2.99838736857567,281,0
6,1,8,70,0,2.99838736857567,281,0
6,0,9,0,0,2.99838736857567,281,0
6,1,10,0,1,2.99838736857567,281,0
6,0,11,23,1,2.99838736857567,281,0
6,2,12,0,0,2.99838736857567,281,0
6,0,13,54,1,2.99838736857567,281,0
6,0,14,22,0,2.99838736857567,281,0
6,2,15,13,0,2.99838736857567,281,0
6,1,16,0,0,2.99838736857567,281,0
6,1,17,90,1,2.99838736857567,281,0
6,2,18,0,1,2.99838736857567,281,0
6,1,19,0,0,2.99838736857567,281,0
6,2,20,0,0,2.99838736857567,281,0
6,4,21,0,1,2.99838736857567,281,0
6,1,22,17,1,2.99838736857567,281,0
6,4,23,25,0,2.99838736857567,281,0
6,2,24,28,1,2.99838736857567,281,0
6,1,25,10,1,2.99838736857567,281,0
6,2,26,85,0,2.99838736857567,281,0
6,1,27,0,1,2.99838736857567,281,0
6,0,28,0,0,2.99838736857567,281,0
6,3,29,81,1,2.99838736857567,281,0
6,1,30,0,0,2.99838736857567,281,0
6,2,31,11,1,2.99838736857567,281,0
6,0,32,0,0,2.99838736857567,281,0
6,0,33,24,0,2.99838736857567,281,0
6,1,34,0,0,2.99838736857567,281,0
6,2,35,0,1,2.99838736857567,281,0
6,2,36,0,0,2.99838736857567,281,0
6,0,37,66,0,2.99838736857567,281,0
6,0,38,0,1,2.99838736857567,281,0
6,1,39,0,1,2.99838736857567,281,0
6,0,40,95,1,2.99838736857567,281,0
6,2,41,18,0,2.99838736857567,281,0
6,1,42,37,1,2.99838736857567,281,0
6,1,43,0,0,2.99838736857567,281,0
6,1,44,0,1,2.99838736857567,281,0
6,1,45,5,1,2.99838736857567,281,0
6,0,46,0,1,2.99838736857567,281,0
6,1,47,46,1,2.99838736857567,281,0
6,0,48,0,0,2.99838736857567,281,0
6,0,49,37,1,2.99838736857567,281,0
6,2,50,12,1,2.99838736857567,281,0
7,1,1,0,1,2.53026977237414,290,0
7,1,2,30,1,2.53026977237414,290,0
7,1,3,0,1,2.53026977237414,290,0
7,5,4,10,0,2.53026977237414,290,0
7,1,5,19,1,2.53026977237414,290,0
7,1,6,0,1,2.53026977237414,290,0
7,2,7,0,0,2.53026977237414,290,0
7,0,8,0,0,2.53026977237414,290,0
7,1,9,0,1,2.53026977237414,290,0
7,2,10,0,1,2.53026977237414,290,0
7,2,11,31,1,2.53026977237414,290,0
7,1,12,85,0,2.53026977237414,290,0
7,2,13,0,0,2.53026977237414,290,0
7,1,14,34,0,2.53026977237414,290,0
7,0,15,50,1,2.53026977237414,290,0
7,1,16,18,1,2.53026977237414,290,0
7,1,17,0,0,2.53026977237414,290,0
7,1,18,0,0,2.53026977237414,290,0
7,4,19,0,1,2.53026977237414,290,0
7,3,20,0,1,2.53026977237414,290,0
7,1,21,7,0,2.53026977237414,290,0
7,2,22,0,0,2.53026977237414,290,0
7,2,23,0,1,2.53026977237414,290,0
7,1,24,38,0,2.53026977237414,290,0
7,1,25,31,1,2.53026977237414,290,0
7,2,26,70,0,2.53026977237414,290,0
7,3,27,0,0,2.53026977237414,290,0
7,2,28,0,0,2.53026977237414,290,0
7,0,29,0,1,2.53026977237414,290,0
7,3,30,60,0,2.53026977237414,290,0
7,2,31,0,1,2.53026977237414,290,0
7,0,32,78,0,2.53026977237414,290,0
7,0,33,0,1,2.53026977237414,290,0
7,0,34,0,1,2.53026977237414,290,0
7,0,35,0,0,2.53026977237414,290,0
7,1,36,0,1,2.53026977237414,290,0
7,2,37,57,1,2.53026977237414,290,0
7,1,38,100,1,2.53026977237414,290,0
7,1,39,1,1,2.53026977237414,290,0
7,0,40,0,1,2.53026977237414,290,0
7,0,41,0,0,2.53026977237414,290,0
7,1,42,33,1,2.53026977237414,290,0
7,3,43,45,0,2.53026977237414,290,0
7,0,44,0,0,2.53026977237414,290,0
7,2,45,0,1,2.53026977237414,290,0
7,1,46,0,0,2.53026977237414,290,0
7,1,47,0,0,2.53026977237414,290,0
7,1,48,35,0,2.53026977237414,290,0
7,1,49,25,1,2.53026977237414,290,0
7,3,50,37,1,2.53026977237414,290,0
8,1,1,0,1,6.6737905170729,114,1
8,0,2,0,0,6.6737905170729,114,1
8,0,3,30,1,6.6737905170729,114,1
8,1,4,19,0,6.6737905170729,114,1
8,0,5,0,0,6.6737905170729,114,1
8,0,6,0,0,6.6737905170729,114,1
8,0,7,7,1,6.6737905170729,114,1
8,0,8,0,1,6.6737905170729,114,1
8,0,9,43,0,6.6737905170729,114,1
8,0,10,0,1,6.6737905170729,114,1
8,1,11,100,1,6.6737905170729,114,1
8,0,12,87,1,6.6737905170729,114,1
8,0,13,62,1,6.6737905170729,114,1
8,0,14,40,0,6.6737905170729,114,1
8,0,15,0,1,6.6737905170729,114,1
8,0,16,78,0,6.6737905170729,114,1
8,0,17,0,0,6.6737905170729,114,1
8,1,18,0,0,6.6737905170729,114,1
8,0,19,0,0,6.6737905170729,114,1
8,1,20,0,1,6.6737905170729,114,1
8,0,21,93,0,6.6737905170729,114,1
8,0,22,13,0,6.6737905170729,114,1
8,0,23,0,0,6.6737905170729,114,1
8,0,24,0,1,6.6737905170729,114,1
8,0,25,0,1,6.6737905170729,114,1
8,0,26,0,1,6.6737905170729,114,1
8,0,27,0,0,6.6737905170729,114,1
8,0,28,0,1,6.6737905170729,114,1
8,1,29,0,1,6.6737905170729,114,1
8,0,30,96,1,6.6737905170729,114,1
8,0,31,98,0,6.6737905170729,114,1
8,0,32,32,1,6.6737905170729,114,1
8,0,33,0,0,6.6737905170729,114,1
8,0,34,66,1,6.6737905170729,114,1
8,0,35,47,1,6.6737905170729,114,1
8,0,36,0,1,6.6737905170729,114,1
8,0,37,50,0,6.6737905170729,114,1
8,0,38,56,1,6.6737905170729,114,1
8,0,39,49,0,6.6737905170729,114,1
8,0,40,16,1,6.6737905170729,114,1
8,0,41,95,0,6.6737905170729,114,1
8,2,42,70,1,6.6737905170729,114,1
8,0,43,0,0,6.6737905170729,114,1
8,1,44,0,1,6.6737905170729,114,1
8,1,45,0,1,6.6737905170729,114,1
8,0,46,0,0,6.6737905170729,114,1
8,0,47,0,1,6.6737905170729,114,1
8,1,48,5,0,6.6737905170729,114,1
8,0,49,0,1,6.6737905170729,114,1
8,0,50,0,0,6.6737905170729,114,1
9,1,1,0,1,3.22996207886642,88,0
9,0,2,0,0,3.22996207886642,88,0
9,1,3,0,0,3.22996207886642,88,0
9,1,4,0,0,3.22996207886642,88,0
9,0,5,0,0,3.22996207886642,88,0
9,0,6,0,0,3.22996207886642,88,0
9,0,7,0,1,3.22996207886642,88,0
9,0,8,0,0,3.22996207886642,88,0
9,0,9,0,0,3.22996207886642,88,0
9,0,10,36,0,3.22996207886642,88,0
9,0,11,0,1,3.22996207886642,88,0
9,2,12,0,0,3.22996207886642,88,0
9,0,13,0,0,3.22996207886642,88,0
9,0,14,44,0,3.22996207886642,88,0
9,1,15,20,1,3.22996207886642,88,0
9,0,16,23,1,3.22996207886642,88,0
9,1,17,71,1,3.22996207886642,88,0
9,0,18,49,1,3.22996207886642,88,0
9,1,19,37,0,3.22996207886642,88,0
9,0,20,0,0,3.22996207886642,88,0
9,1,21,93,0,3.22996207886642,88,0
9,0,22,0,0,3.22996207886642,88,0
9,0,23,0,0,3.22996207886642,88,0
9,0,24,0,0,3.22996207886642,88,0
9,1,25,67,0,3.22996207886642,88,0
9,0,26,0,1,3.22996207886642,88,0
9,0,27,1,1,3.22996207886642,88,0
9,0,28,43,0,3.22996207886642,88,0
9,0,29,0,1,3.22996207886642,88,0
9,0,30,43,0,3.22996207886642,88,0
9,1,31,6,0,3.22996207886642,88,0
9,0,32,0,1,3.22996207886642,88,0
9,2,33,11,1,3.22996207886642,88,0
9,1,34,2,0,3.22996207886642,88,0
9,0,35,86,1,3.22996207886642,88,0
9,1,36,0,1,3.22996207886642,88,0
9,0,37,31,0,3.22996207886642,88,0
9,1,38,0,0,3.22996207886642,88,0
9,0,39,0,0,3.22996207886642,88,0
9,0,40,0,0,3.22996207886642,88,0
9,0,41,0,1,3.22996207886642,88,0
9,1,42,0,0,3.22996207886642,88,0
9,0,43,86,1,3.22996207886642,88,0
9,1,44,0,0,3.22996207886642,88,0
9,1,45,0,0,3.22996207886642,88,0
9,1,46,44,1,3.22996207886642,88,0
9,0,47,53,0,3.22996207886642,88,0
9,0,48,0,1,3.22996207886642,88,0
9,0,49,0,0,3.22996207886642,88,0
9,1,50,0,0,3.22996207886642,88,0
10,0,1,0,0,6.94554751985691,54,0
10,0,2,0,0,6.94554751985691,54,0
10,0,3,92,1,6.94554751985691,54,0
10,0,4,0,0,6.94554751985691,54,0
10,0,5,0,0,6.94554751985691,54,0
10,1,6,0,1,6.94554751985691,54,0
10,0,7,0,1,6.94554751985691,54,0
10,0,8,16,0,6.94554751985691,54,0
10,1,9,65,1,6.94554751985691,54,0
10,0,10,0,1,6.94554751985691,54,0
10,1,11,17,1,6.94554751985691,54,0
10,0,12,32,0,6.94554751985691,54,0
10,1,13,88,1,6.94554751985691,54,0
10,0,14,0,0,6.94554751985691,54,0
10,0,15,73,1,6.94554751985691,54,0
10,1,16,19,0,6.94554751985691,54,0
10,0,17,0,1,6.94554751985691,54,0
10,0,18,0,0,6.94554751985691,54,0
10,1,19,78,1,6.94554751985691,54,0
10,0,20,64,0,6.94554751985691,54,0
10,0,21,21,1,6.94554751985691,54,0
10,0,22,0,0,6.94554751985691,54,0
10,0,23,68,1,6.94554751985691,54,0
10,0,24,0,1,6.94554751985691,54,0
10,0,25,46,1,6.94554751985691,54,0
10,0,26,0,0,6.94554751985691,54,0
10,0,27,0,0,6.94554751985691,54,0
10,1,28,53,1,6.94554751985691,54,0
10,0,29,0,1,6.94554751985691,54,0
10,1,30,22,1,6.94554751985691,54,0
10,0,31,23,1,6.94554751985691,54,0
10,0,32,0,0,6.94554751985691,54,0
10,0,33,14,0,6.94554751985691,54,0
10,0,34,54,1,6.94554751985691,54,0
10,0,35,0,0,6.94554751985691,54,0
10,1,36,0,1,6.94554751985691,54,0
10,0,37,35,0,6.94554751985691,54,0
10,0,38,0,1,6.94554751985691,54,0
10,0,39,15,1,6.94554751985691,54,0
10,0,40,87,0,6.94554751985691,54,0
10,0,41,46,1,6.94554751985691,54,0
10,0,42,18,0,6.94554751985691,54,0
10,0,43,0,1,6.94554751985691,54,0
10,0,44,0,0,6.94554751985691,54,0
10,0,45,0,1,6.94554751985691,54,0
10,0,46,0,1,6.94554751985691,54,0
10,1,47,50,1,6.94554751985691,54,0
10,0,48,83,1,6.94554751985691,54,0
10,0,49,0,0,6.94554751985691,54,0
10,0,50,69,1,6.94554751985691,54,0
11,0,1,3,1,6.5897192942848,80,1
11,0,2,56,1,6.5897192942848,80,1
11,0,3,0,0,6.5897192942848,80,1
11,0,4,0,0,6.5897192942848,80,1
11,0,5,0,1,6.5897192942848,80,1
11,0,6,0,1,6.5897192942848,80,1
11,0,7,61,0,6.5897192942848,80,1
11,0,8,0,1,6.5897192942848,80,1
11,0,9,62,1,6.5897192942848,80,1
11,0,10,0,1,6.5897192942848,80,1
11,0,11,6,0,6.5897192942848,80,1
11,1,12,100,0,6.5897192942848,80,1
11,0,13,0,0,6.5897192942848,80,1
11,0,14,0,0,6.5897192942848,80,1
11,0,15,0,1,6.5897192942848,80,1
11,0,16,72,1,6.5897192942848,80,1
11,0,17,57,0,6.5897192942848,80,1
11,1,18,0,0,6.5897192942848,80,1
11,0,19,23,0,6.5897192942848,80,1
11,0,20,24,0,6.5897192942848,80,1
11,0,21,23,1,6.5897192942848,80,1
11,0,22,35,1,6.5897192942848,80,1
11,0,23,19,0,6.5897192942848,80,1
11,0,24,47,1,6.5897192942848,80,1
11,0,25,44,0,6.5897192942848,80,1
11,0,26,0,0,6.5897192942848,80,1
11,0,27,0,1,6.5897192942848,80,1
11,0,28,10,0,6.5897192942848,80,1
11,0,29,0,0,6.5897192942848,80,1
11,0,30,0,0,6.5897192942848,80,1
11,0,31,0,0,6.5897192942848,80,1
11,0,32,0,1,6.5897192942848,80,1
11,0,33,84,1,6.5897192942848,80,1
11,0,34,15,0,6.5897192942848,80,1
11,0,35,0,1,6.5897192942848,80,1
11,0,36,0,1,6.5897192942848,80,1
11,0,37,0,0,6.5897192942848,80,1
11,0,38,82,0,6.5897192942848,80,1
11,0,39,0,1,6.5897192942848,80,1
11,0,40,32,0,6.5897192942848,80,1
11,0,41,0,0,6.5897192942848,80,1
11,0,42,0,0,6.5897192942848,80,1
11,0,43,0,0,6.5897192942848,80,1
11,1,44,90,0,6.5897192942848,80,1
11,0,45,0,0,6.5897192942848,80,1
11,0,46,0,1,6.5897192942848,80,1
11,0,47,0,0,6.5897192942848,80,1
11,1,48,79,0,6.5897192942848,80,1
11,0,49,20,1,6.5897192942848,80,1
11,0,50,0,0,6.5897192942848,80,1
12,0,1,54,0,5.38566364707833,75,0
12,1,2,1,0,5.38566364707833,75,0
12,0,3,0,0,5.38566364707833,75,0
12,1,4,16,1,5.38566364707833,75,0
12,0,5,0,0,5.38566364707833,75,0
12,1,6,67,0,5.38566364707833,75,0
12,0,7,0,1,5.38566364707833,75,0
12,1,8,3,0,5.38566364707833,75,0
12,0,9,39,1,5.38566364707833,75,0
12,0,10,0,1,5.38566364707833,75,0
12,1,11,0,1,5.38566364707833,75,0
12,1,12,26,0,5.38566364707833,75,0
12,0,13,36,0,5.38566364707833,75,0
12,0,14,0,0,5.38566364707833,75,0
12,0,15,86,1,5.38566364707833,75,0
12,0,16,41,0,5.38566364707833,75,0
12,0,17,23,0,5.38566364707833,75,0
12,0,18,2,0,5.38566364707833,75,0
12,0,19,0,1,5.38566364707833,75,0
12,0,20,0,0,5.38566364707833,75,0
12,1,21,0,1,5.38566364707833,75,0
12,0,22,0,0,5.38566364707833,75,0
12,0,23,73,1,5.38566364707833,75,0
12,0,24,0,0,5.38566364707833,75,0
12,0,25,0,0,5.38566364707833,75,0
12,1,26,0,1,5.38566364707833,75,0
12,0,27,72,0,5.38566364707833,75,0
12,0,28,0,1,5.38566364707833,75,0
12,0,29,11,1,5.38566364707833,75,0
12,0,30,91,0,5.38566364707833,75,0
12,0,31,39,1,5.38566364707833,75,0
12,0,32,95,1,5.38566364707833,75,0
12,0,33,0,0,5.38566364707833,75,0
12,0,34,0,1,5.38566364707833,75,0
12,0,35,11,1,5.38566364707833,75,0
12,0,36,64,1,5.38566364707833,75,0
12,0,37,7,1,5.38566364707833,75,0
12,0,38,42,1,5.38566364707833,75,0
12,0,39,8,0,5.38566364707833,75,0
12,0,40,0,1,5.38566364707833,75,0
12,0,41,0,1,5.38566364707833,75,0
12,0,42,0,1,5.38566364707833,75,0
12,1,43,0,0,5.38566364707833,75,0
12,0,44,22,1,5.38566364707833,75,0
12,1,45,0,0,5.38566364707833,75,0
12,0,46,0,0,5.38566364707833,75,0
12,0,47,29,0,5.38566364707833,75,0
12,0,48,47,1,5.38566364707833,75,0
12,0,49,65,0,5.38566364707833,75,0
12,1,50,0,1,5.38566364707833,75,0
13,0,1,0,0,7.62847814460574,137,0
13,0,2,0,1,7.62847814460574,137,0
13,1,3,0,1,7.62847814460574,137,0
13,0,4,0,1,7.62847814460574,137,0
13,0,5,23,1,7.62847814460574,137,0
13,0,6,0,0,7.62847814460574,137,0
13,1,7,0,1,7.62847814460574,137,0
13,0,8,0,1,7.62847814460574,137,0
13,0,9,0,1,7.62847814460574,137,0
13,1,10,48,1,7.62847814460574,137,0
13,1,11,1,1,7.62847814460574,137,0
13,0,12,0,0,7.62847814460574,137,0
13,0,13,0,1,7.62847814460574,137,0
13,0,14,0,0,7.62847814460574,137,0
13,0,15,0,1,7.62847814460574,137,0
13,0,16,0,0,7.62847814460574,137,0
13,1,17,20,1,7.62847814460574,137,0
13,1,18,0,0,7.62847814460574,137,0
13,0,19,0,0,7.62847814460574,137,0
13,1,20,0,0,7.62847814460574,137,0
13,0,21,0,0,7.62847814460574,137,0
13,1,22,100,0,7.62847814460574,137,0
13,0,23,1,0,7.62847814460574,137,0
13,0,24,12,0,7.62847814460574,137,0
13,1,25,90,1,7.62847814460574,137,0
13,0,26,0,1,7.62847814460574,137,0
13,0,27,0,0,7.62847814460574,137,0
13,0,28,54,1,7.62847814460574,137,0
13,0,29,5,0,7.62847814460574,137,0
13,1,30,100,1,7.62847814460574,137,0
13,1,31,94,1,7.62847814460574,137,0
13,1,32,87,0,7.62847814460574,137,0
13,0,33,77,1,7.62847814460574,137,0
